Time,Distance,Best Lap Delta,Best Lap Time,Brake Bias,Brake Pos,CG Accel Lateral,CG Accel Longitudinal,Car Coord X,Car Coord Y,Car Coord Z,DRS Active,DRS Available,Engine RPM,Fuel Level,Gear,Ground Speed,KERS Charge,KERS Deployed Energy,Last Sector Time,Max RPM,Throttle Pos
s,m,s,s,%,%,G,G,m,m,m,,,rpm,l,,km/h,%,kJ,s,rpm,%
67.15,4444.7,-0.552,107.932,54,41.3,-3.38,-2.41,114.1,749.2,-18.5,0,0,12946,11.57,4,215.8,79.6,2554.5,31.789,13050,0
67.2,4447.6,-0.558,107.932,54,34.1,-3.69,-2.25,115.8,751.5,-18.5,0,0,12777,11.57,4,211.5,79.8,2554.5,31.789,13050,0
67.25,4450.5,-0.558,107.932,54,26.6,-3.82,-1.92,117.7,753.8,-18.5,0,0,12609,11.57,4,207.4,79.9,2554.5,31.789,13050,0
67.3,4453.3,-0.558,107.932,54,22.2,-3.69,-1.55,119.6,756,-18.5,0,0,12395,11.57,4,203.9,80.1,2554.5,31.789,13050,2.1
67.35,4456.1,-0.564,107.932,54,18.8,-3.75,-1.35,121.4,758,-18.4,0,0,12292,11.57,4,200.9,80.2,2554.5,31.789,13050,10.5
67.4,4458.9,-0.564,107.932,54,17.4,-3.62,-1.23,123.3,760.1,-18.4,0,0,12109,11.57,4,198,80.2,2554.5,31.789,13050,8.3
67.45,4461.6,-0.567,107.932,54,18.4,-3.59,-1.24,125.3,762,-18.4,0,0,11971,11.57,4,195.3,80.3,2554.5,31.789,13050,20.6
67.5,4464.3,-0.567,107.932,54,13.8,-3.37,-1.01,127.2,763.8,-18.4,0,0,11820,11.57,4,192.8,80.4,2554.5,31.789,13050,12.6
67.55,4466.9,-0.567,107.932,54,9.8,-3.24,-0.93,129.2,765.6,-18.3,0,0,11675,11.57,4,190.2,80.4,2554.5,31.789,13050,11.3
67.6,4469.5,-0.573,107.932,54,6.5,-3.26,-0.74,131.3,767.3,-18.3,0,0,11582,11.57,4,188.1,80.4,2554.5,31.789,13050,10.7
67.65,4472.1,-0.573,107.932,54,2.5,-3.39,-0.62,133.3,768.8,-18.3,0,0,11489,11.57,4,186.2,80.5,2554.5,31.789,13050,10
67.7,4474.7,-0.579,107.932,54,0.4,-3.37,-0.48,135.4,770.4,-18.3,0,0,11391,11.57,4,184.3,80.5,2554.5,31.789,13050,11.6
67.75,4477.2,-0.579,107.932,54,0.1,-3.56,-0.45,137.5,771.8,-18.2,0,0,11318,11.57,4,182.6,80.5,2554.5,31.789,13050,19.6
67.8,4479.7,-0.579,107.932,54,0,-3.25,-0.4,139.6,773.1,-18.2,0,0,11248,11.57,4,181,80.5,2554.5,31.789,13050,14.1
67.85,4482.2,-0.585,107.932,54,0,-3.27,-0.45,141.8,774.4,-18.2,0,0,11110,11.57,4,179.4,80.5,2554.5,31.789,13050,10.9
67.9,4484.7,-0.585,107.932,54,0,-3.45,-0.5,144,775.6,-18.2,0,0,10981,11.57,4,177.6,80.5,2554.5,31.789,13050,10.2
67.95,4487.1,-0.585,107.932,54,0,-3.41,-0.51,146.1,776.7,-18.2,0,0,10875,11.57,4,175.9,80.5,2554.5,31.789,13050,10
68,4489.5,-0.588,107.932,54,0,-3.04,-0.48,148.3,777.7,-18.1,0,0,10772,11.57,4,174.2,80.5,2554.5,31.789,13050,11.3
68.05,4491.9,-0.588,107.932,54,0,-3.12,-0.42,150.6,778.7,-18.1,0,0,10737,11.57,4,172.6,80.5,2554.5,31.789,13050,15.8
68.1,4494.3,-0.588,107.932,54,0,-3.08,-0.31,152.7,779.5,-18.1,0,0,10741,11.57,4,171.3,80.5,2554.5,31.789,13050,20.2
68.15,4496.7,-0.591,107.932,54,0,-3.2,-0.27,155,780.3,-18.1,0,0,10747,11.57,4,170,80.5,2554.5,31.789,13050,27.7
68.2,4499,-0.591,107.932,54,0,-3.25,-0.16,157.3,781.1,-18.1,0,0,10718,11.57,4,169,80.5,2554.5,31.789,13050,29.4
68.25,4501.3,-0.591,107.932,54,0,-3.2,-0.17,159.4,781.7,-18,0,0,10739,11.57,4,168.1,80.5,2554.5,31.789,13050,34.8
68.3,4503.7,-0.594,107.932,54,0,-2.93,-0.07,161.7,782.3,-18,0,0,10715,11.56,4,167.4,80.5,2554.5,31.789,13050,36.4
68.35,4506,-0.594,107.932,54,0,-3.35,-0.06,164.1,782.8,-18,0,0,10681,11.56,4,166.8,80.5,2554.5,31.789,13050,38.8
68.4,4508.3,-0.594,107.932,54,0,-2.98,-0.05,166.2,783.2,-18,0,0,10655,11.56,4,166.4,80.5,2554.5,31.789,13050,39.4
68.45,4510.6,-0.594,107.932,54,0,-3.12,0.01,168.6,783.5,-18,0,0,10625,11.56,4,166.1,80.5,2554.5,31.789,13050,45.9
68.5,4512.9,-0.594,107.932,54,0,-2.79,0.1,170.9,783.8,-18,0,0,10588,11.56,4,166.1,80.5,2554.5,31.789,13050,44
68.55,4515.2,-0.594,107.932,54,0,-2.27,0.11,173.1,784,-17.9,0,0,10580,11.56,4,166.2,80.5,2554.5,31.789,13050,44.3
68.6,4517.5,-0.591,107.932,54,0,-2.02,0.09,175.5,784.1,-17.9,0,0,10627,11.56,4,166.3,80.5,2554.5,31.789,13050,44.8
68.65,4519.8,-0.591,107.932,54,0,-2.18,0.13,177.8,784.2,-17.9,0,0,10637,11.56,4,166.5,80.5,2554.5,31.789,13050,44.8
68.7,4522.2,-0.591,107.932,54,0,-2.38,0.23,180,784.3,-17.9,0,0,10671,11.56,4,166.7,80.5,2554.5,31.789,13050,49.6
68.75,4524.5,-0.588,107.932,54,0,-2.48,0.13,182.4,784.2,-17.9,0,0,10727,11.56,4,166.9,80.5,2554.5,31.789,13050,49.9
68.8,4526.8,-0.588,107.932,54,0,-2.38,0.21,184.8,784.2,-17.9,0,0,10740,11.56,4,167.2,80.5,2554.5,31.789,13050,54.5
68.85,4529.1,-0.588,107.932,54,0,-2.57,0.24,187,784,-17.8,0,0,10750,11.56,4,167.6,80.5,2554.5,31.789,13050,55.1
68.9,4531.5,-0.588,107.932,54,0,-2.44,0.23,189.4,783.8,-17.8,0,0,10838,11.56,4,167.9,80.5,2554.5,31.789,13050,54.3
68.95,4533.8,-0.588,107.932,54,0,-2.52,0.19,191.7,783.6,-17.8,0,0,10841,11.56,4,168.2,80.5,2554.5,31.789,13050,55
69,4536.1,-0.588,107.932,54,0,-2.88,0.37,194,783.3,-17.8,0,0,10861,11.55,4,168.6,80.5,2554.5,31.789,13050,64.8
69.05,4538.5,-0.585,107.932,54,0,-2.52,0.26,196.3,782.8,-17.8,0,0,10855,11.55,4,169.1,80.5,2554.5,31.789,13050,59.2
69.1,4540.8,-0.585,107.932,54,0,-2.4,0.32,198.7,782.4,-17.7,0,0,10943,11.55,4,169.5,80.5,2554.5,31.789,13050,60.2
69.15,4543.2,-0.585,107.932,54,0,-2.48,0.33,200.9,781.9,-17.7,0,0,10974,11.55,4,170,80.5,2554.5,31.789,13050,61.3
69.2,4545.6,-0.579,107.932,54,0,-2.67,0.39,203.2,781.3,-17.7,0,0,10996,11.55,4,170.6,80.5,2554.5,31.789,13050,62.1
69.25,4547.9,-0.579,107.932,54,0,-2.81,0.31,205.5,780.6,-17.7,0,0,10995,11.55,4,171.2,80.5,2554.5,31.789,13050,62.3
69.3,4550.3,-0.579,107.932,54,0,-2.07,0.5,207.7,779.9,-17.6,0,0,11086,11.55,4,171.6,80.5,2554.5,31.789,13050,62.3
69.35,4552.7,-0.576,107.932,54,0,-2.18,0.38,210,779.2,-17.6,0,0,11069,11.55,4,172.4,80.5,2554.5,31.789,13050,63.3
69.4,4555.1,-0.576,107.932,54,0,-2.2,0.57,212.3,778.3,-17.6,0,0,11173,11.55,4,173,80.5,2554.5,31.789,13050,66
69.45,4557.5,-0.57,107.932,54,0,-2.05,0.41,214.5,777.5,-17.6,0,0,11221,11.55,4,173.7,80.5,2554.5,31.789,13050,67.7
69.5,4560,-0.57,107.932,54,0,-2.04,0.53,216.8,776.5,-17.6,0,0,11227,11.54,4,174.6,80.5,2554.5,31.789,13050,70.9
69.55,4562.4,-0.57,107.932,54,0,-1.48,0.54,219,775.6,-17.6,0,0,11325,11.54,4,175.5,80.5,2554.6,31.789,13050,71.9
69.6,4564.8,-0.567,107.932,54,0,-1.21,0.57,221.2,774.6,-17.5,0,0,11343,11.54,4,176.4,80.5,2554.7,31.789,13050,72
69.65,4567.3,-0.567,107.932,54,0,-0.77,0.61,223.5,773.5,-17.5,0,0,11384,11.54,4,177.5,80.5,2554.9,31.789,13050,73
69.7,4569.8,-0.567,107.932,54,0,-0.2,0.61,225.7,772.4,-17.5,0,0,11464,11.54,4,178.6,80.5,2555.1,31.789,13050,75.3
69.75,4572.3,-0.564,107.932,54,0,0.26,0.64,227.9,771.4,-17.5,0,0,11514,11.54,4,179.7,80.5,2555.5,31.789,13050,74.7
69.8,4574.8,-0.564,107.932,54,0,0.89,0.56,230.2,770.3,-17.5,0,0,11590,11.54,4,180.7,80.5,2556,31.789,13050,73.5
69.85,4577.3,-0.564,107.932,54,0,1.4,0.58,232.5,769.2,-17.5,0,0,11668,11.54,4,181.7,80.5,2556.4,31.789,13050,73.3
69.9,4579.9,-0.561,107.932,54,0,1.7,0.55,234.7,768.2,-17.5,0,0,11723,11.53,4,182.6,80.5,2556.7,31.789,13050,73.4
69.95,4582.4,-0.561,107.932,54,0,2.08,0.38,237.1,767.2,-17.5,0,0,11805,11.53,4,183.4,80.5,2557.1,31.789,13050,70.2
70,4585,-0.561,107.932,54,0,2.42,0.4,239.6,766.3,-17.5,0,0,11831,11.53,4,184.2,80.5,2557.2,31.789,13050,68.1
70.05,4587.5,-0.555,107.932,54,0,2.64,0.43,241.9,765.4,-17.5,0,0,11893,11.53,4,184.7,80.5,2557.3,31.789,13050,67.6
70.1,4590.1,-0.555,107.932,54,0,2.65,0.31,244.3,764.5,-17.5,0,0,11911,11.53,4,185.3,80.5,2557.3,31.789,13050,67.2
70.15,4592.7,-0.552,107.932,54,0,2.72,0.34,246.8,763.7,-17.6,0,0,11960,11.53,4,185.8,80.5,2557.3,31.789,13050,67.1
70.2,4595.3,-0.552,107.932,54,0,2.71,0.36,249.2,763.1,-17.6,0,0,11982,11.53,4,186.3,80.5,2557.3,31.789,13050,66.7
70.25,4597.9,-0.552,107.932,54,0,2.87,0.37,251.8,762.4,-17.6,0,0,12003,11.53,4,186.8,80.5,2557.3,31.789,13050,66.3
70.3,4600.5,-0.552,107.932,54,0,2.84,0.31,254.4,761.8,-17.6,0,0,12026,11.52,4,187.3,80.5,2557.3,31.789,13050,66.2
70.35,4603.1,-0.552,107.932,54,0,2.84,0.27,256.8,761.3,-17.6,0,0,12061,11.52,4,187.7,80.5,2557.3,31.789,13050,66.2
70.4,4605.7,-0.552,107.932,54,0,2.93,0.29,259.4,760.8,-17.6,0,0,12101,11.52,4,188.1,80.5,2557.3,31.789,13050,66.2
70.45,4608.3,-0.552,107.932,54,0,3.09,0.31,262.1,760.4,-17.7,0,0,12101,11.52,4,188.6,80.5,2557.3,31.789,13050,65.8
70.5,4610.9,-0.552,107.932,54,0,2.97,0.36,264.6,760.1,-17.7,0,0,12129,11.52,4,189,80.5,2557.3,31.789,13050,65.7
70.55,4613.6,-0.555,107.932,54,0,3,0.19,267.2,759.9,-17.7,0,0,12206,11.52,4,189.3,80.5,2557.3,31.789,13050,65.6
70.6,4616.2,-0.555,107.932,54,0,2.94,0.3,269.9,759.7,-17.7,0,0,12182,11.52,4,189.7,80.5,2557.3,31.789,13050,65.5
70.65,4618.8,-0.555,107.932,54,0,2.97,0.2,272.4,759.6,-17.7,0,0,12226,11.52,4,189.9,80.5,2557.3,31.789,13050,65.5
70.7,4621.5,-0.558,107.932,54,0,3.1,0.2,275.1,759.6,-17.8,0,0,12236,11.51,4,190.3,80.5,2557.3,31.789,13050,65.5
70.75,4624.1,-0.558,107.932,54,0,2.72,1.14,277.8,759.6,-17.8,0,0,10828,11.51,5,190.7,80.5,2557.3,31.789,13050,65.6
70.8,4626.8,-0.558,107.932,54,0,2.94,0.2,280.4,759.8,-17.8,0,0,10550,11.51,5,191.5,80.5,2557.3,31.789,13050,65.6
70.85,4629.4,-0.561,107.932,54,0,3.29,0.28,283.1,760,-17.8,0,0,10557,11.51,5,191.8,80.5,2557.3,31.789,13050,65.5
70.9,4632.1,-0.561,107.932,54,0,3.2,0.35,285.8,760.3,-17.8,0,0,10579,11.51,5,192.1,80.5,2557.3,31.789,13050,65.5
70.95,4634.8,-0.564,107.932,54,0,3.23,0.22,288.3,760.6,-17.9,0,0,10595,11.51,5,192.4,80.5,2557.3,31.789,13050,65.5
71,4637.5,-0.564,107.932,54,0,2.92,0.27,291,761.1,-17.9,0,0,10581,11.51,5,192.8,80.5,2557.3,31.789,13050,65.5
71.05,4640.1,-0.564,107.932,54,0,3.13,0.26,293.7,761.6,-17.9,0,0,10614,11.51,5,193.1,80.5,2557.3,31.789,13050,65.5
71.1,4642.8,-0.57,107.932,54,0,3.13,0.27,296.2,762.2,-17.9,0,0,10609,11.51,5,193.4,80.5,2557.3,31.789,13050,65.5
71.15,4645.5,-0.57,107.932,54,0,3.19,0.3,298.9,762.9,-17.9,0,0,10623,11.5,5,193.8,80.5,2557.3,31.789,13050,65.5
71.2,4648.2,-0.573,107.932,54,0,3.25,0.28,301.5,763.6,-17.9,0,0,10640,11.5,5,194.1,80.5,2557.3,31.789,13050,65.6
71.25,4650.9,-0.573,107.932,54,0,3.03,0.3,304,764.4,-18,0,0,10688,11.5,5,194.4,80.5,2557.3,31.789,13050,65.5
71.3,4653.6,-0.573,107.932,54,0,2.95,0.23,306.6,765.3,-18,0,0,10690,11.5,5,194.8,80.5,2557.3,31.789,13050,65.5
71.35,4656.3,-0.576,107.932,54,0,3.17,0.22,309.2,766.3,-18,0,0,10710,11.5,5,195.1,80.5,2557.3,31.789,13050,65.5
71.4,4659,-0.576,107.932,54,0,3.15,0.36,311.6,767.3,-18,0,0,10726,11.5,5,195.3,80.5,2557.3,31.789,13050,65.5
71.45,4661.8,-0.576,107.932,54,0,3.25,0.21,314.1,768.5,-18,0,0,10739,11.5,5,195.7,80.5,2557.3,31.789,13050,65.3
71.5,4664.5,-0.579,107.932,54,0,3.35,0.24,316.6,769.7,-18,0,0,10747,11.5,5,195.9,80.5,2557.3,31.789,13050,65.3
71.55,4667.2,-0.579,107.932,54,0,3.19,0.16,318.9,770.9,-18.1,0,0,10792,11.5,5,196.1,80.5,2557.3,31.789,13050,65.3
71.6,4669.9,-0.579,107.932,54,0,3.13,0.27,321.3,772.2,-18.1,0,0,10787,11.5,5,196.4,80.5,2557.3,31.789,13050,65.3
71.65,4672.7,-0.579,107.932,54,0,3.34,0.28,323.7,773.7,-18.1,0,0,10795,11.49,5,196.7,80.5,2557.3,31.789,13050,65.3
71.7,4675.4,-0.579,107.932,54,0,3.28,0.24,325.9,775.1,-18.1,0,0,10824,11.49,5,196.9,80.5,2557.3,31.789,13050,65.3
71.75,4678.1,-0.579,107.932,54,0,3.23,0.26,328.2,776.7,-18.1,0,0,10811,11.49,5,197.2,80.5,2557.3,31.789,13050,65.3
71.8,4680.9,-0.579,107.932,54,0,3.38,0.2,330.5,778.3,-18.2,0,0,10837,11.49,5,197.5,80.5,2557.3,31.789,13050,65.5
71.85,4683.6,-0.579,107.932,54,0,3.29,0.26,332.6,779.9,-18.2,0,0,10853,11.49,5,197.8,80.5,2557.3,31.789,13050,65.5
71.9,4686.4,-0.579,107.932,54,0,3.3,0.26,334.8,781.7,-18.2,0,0,10858,11.49,5,198.1,80.5,2557.3,31.789,13050,65.5
71.95,4689.1,-0.579,107.932,54,0,3.25,0.25,336.9,783.5,-18.2,0,0,10891,11.49,5,198.4,80.5,2557.3,31.789,13050,65.5
72,4691.9,-0.576,107.932,54,0,3.12,0.27,338.8,785.3,-18.2,0,0,10888,11.49,5,198.8,80.5,2557.3,31.789,13050,65.3
72.05,4694.7,-0.576,107.932,54,0,3.28,0.24,340.9,787.3,-18.2,0,0,10937,11.48,5,199,80.5,2557.3,31.789,13050,65.3
72.1,4697.4,-0.576,107.932,54,0,3.21,0.35,342.8,789.3,-18.2,0,0,10902,11.48,5,199.5,80.5,2557.3,31.789,13050,65.5
72.15,4700.2,-0.576,107.932,54,0,2.47,0.32,344.6,791.3,-18.2,0,0,10937,11.48,5,199.9,80.5,2557.3,31.789,13050,65.3
72.2,4703,-0.576,107.932,54,0,3.04,0.12,346.5,793.4,-18.2,0,0,11050,11.48,5,200.2,80.5,2557.3,31.789,13050,65.3
72.25,4705.8,-0.576,107.932,54,0,2.8,0.79,348.3,795.6,-18.2,0,0,10972,11.48,5,200.8,80.5,2557.3,31.789,13050,65.3
72.3,4708.6,-0.576,107.932,54,0,1.92,0.65,350,797.6,-18.3,0,0,11083,11.48,5,201.1,80.5,2557.3,31.789,13050,65.5
72.35,4711.4,-0.57,107.932,54,0,1.45,0.01,351.8,799.9,-18.3,0,0,11169,11.48,5,201.6,80.5,2557.3,31.789,13050,65.3
72.4,4714.2,-0.57,107.932,54,0,1.87,0.31,353.5,802.2,-18.3,0,0,11133,11.48,5,202.1,80.5,2557.3,31.789,13050,65.5
72.45,4717,-0.57,107.932,54,0,2.24,0.73,355.1,804.4,-18.4,0,0,11088,11.48,5,202.6,80.5,2557.3,31.789,13050,65.5
72.5,4719.8,-0.567,107.932,54,0,1.66,-0.17,356.7,806.7,-18.4,0,0,11334,11.47,5,202.9,80.5,2557.3,31.789,13050,65.3
72.55,4722.6,-0.567,107.932,54,0,2.35,0.42,358.4,809.1,-18.5,0,0,11241,11.47,5,203.4,80.5,2557.3,31.789,13050,65.3
72.6,4725.5,-0.561,107.932,54,0,2.49,0.3,359.8,811.3,-18.5,0,0,11178,11.47,5,203.8,80.5,2557.3,31.789,13050,65.5
72.65,4728.3,-0.561,107.932,54,0,1.9,0.31,361.4,813.8,-18.6,0,0,11260,11.47,5,204.2,80.5,2557.3,31.789,13050,65.3
72.7,4731.1,-0.561,107.932,54,0,1.78,0.37,362.9,816.3,-18.6,0,0,11283,11.47,5,204.7,80.5,2557.3,31.789,13050,65.3
72.75,4734,-0.558,107.932,54,0,1.71,0.39,364.2,818.6,-18.7,0,0,11254,11.47,5,205.3,80.5,2557.3,31.789,13050,65.3
72.8,4736.9,-0.558,107.932,54,0,1.3,0.34,365.7,821.2,-18.7,0,0,11245,11.47,5,205.9,80.5,2557.3,31.789,13050,65.3
72.85,4739.7,-0.552,107.932,54,0,0.89,0.42,367.1,823.7,-18.8,0,0,11278,11.47,5,206.6,80.5,2557.3,31.789,13050,65.3
72.9,4742.6,-0.552,107.932,54,0,0.6,0.37,368.4,826.2,-18.8,0,0,11283,11.46,5,207.2,80.5,2557.3,31.789,13050,65.3
72.95,4745.5,-0.552,107.932,54,0,0.37,0.37,369.8,828.8,-18.9,0,0,11323,11.46,5,207.9,80.5,2557.3,31.789,13050,66.2
73,4748.4,-0.549,107.932,54,0,0.64,0.42,371.1,831.4,-18.9,0,0,11363,11.46,5,208.6,80.5,2557.3,31.789,13050,70.5
73.05,4751.3,-0.549,107.932,54,0,0.69,0.58,372.4,833.8,-19,0,0,11439,11.46,5,209.4,80.5,2557.6,31.789,13050,78.4
73.1,4754.2,-0.54,107.932,54,0,0.83,0.73,373.8,836.5,-19,0,0,11552,11.46,5,210.4,80.5,2558.6,31.789,13050,90.2
73.15,4757.2,-0.54,107.932,54,0,0.73,0.79,375.1,839.2,-19.1,0,0,11720,11.46,5,211.4,80.5,2560.4,31.789,13050,95.5
73.2,4760.1,-0.54,107.932,54,0,0.53,0.29,376.4,841.7,-19.2,0,0,11749,11.46,5,213,80.5,2563.1,31.789,13050,99.8
73.25,4763.1,-0.537,107.932,54,0,0.55,0.82,377.7,844.4,-19.2,0,0,11948,11.45,5,214.2,80.4,2565.9,31.789,13050,100
73.3,4766.1,-0.537,107.932,54,0,0.52,0.89,379.1,847.2,-19.3,0,0,11907,11.45,5,216,80.4,2569.1,31.789,13050,100
73.35,4769.1,-0.531,107.932,54,0,1.01,1,380.3,849.8,-19.4,0,0,11921,11.45,5,217.5,80.3,2572.4,31.789,13050,100
73.4,4772.2,-0.531,107.932,54,0,1.09,0.88,381.6,852.6,-19.4,0,0,11953,11.45,5,219,80.3,2575.8,31.789,13050,100
73.45,4775.2,-0.528,107.932,54,0,0.8,0.79,382.9,855.4,-19.5,0,0,12068,11.45,5,220.5,80.2,2578.9,31.789,13050,100
73.5,4778.3,-0.528,107.932,54,0,0.73,0.79,384.1,858.1,-19.6,0,0,12142,11.45,5,221.8,80.2,2582.2,31.789,13050,100
73.55,4781.4,-0.528,107.932,54,0,0.76,0.77,385.4,861,-19.6,0,0,12211,11.44,5,223.2,80.1,2585.4,31.789,13050,100
73.6,4784.5,-0.522,107.932,54,0,0.74,0.77,386.7,863.9,-19.7,0,0,12306,11.44,5,224.6,80.1,2588.8,31.789,13050,100
73.65,4787.7,-0.522,107.932,54,0,0.73,0.79,387.9,866.6,-19.8,0,0,12325,11.44,5,225.9,80,2592.1,31.789,13050,100
73.7,4790.8,-0.516,107.932,54,0,0.64,0.7,389.1,869.6,-19.8,0,0,10643,11.44,6,227.7,80,2594.9,31.789,13050,100
73.75,4794,-0.516,107.932,54,0,0.27,0.74,390.4,872.6,-19.9,0,0,10738,11.44,6,229.1,79.9,2597.9,31.789,13050,100
73.8,4797.2,-0.513,107.932,54,0,0.03,0.74,391.6,875.4,-20,0,0,10799,11.43,6,230.4,79.9,2601.2,31.789,13050,100
73.85,4800.4,-0.513,107.932,54,0,-0.12,0.8,392.9,878.4,-20,0,0,10832,11.43,6,231.8,79.8,2604.5,31.789,13050,100
73.9,4803.7,-0.51,107.932,54,0,-0.26,0.73,394.1,881.4,-20.1,0,0,10912,11.43,6,233.1,79.8,2607.6,31.789,13050,100
73.95,4806.9,-0.51,107.932,54,0,-0.35,0.72,395.3,884.3,-20.2,0,0,10961,11.43,6,234.4,79.7,2611,31.789,13050,100
74,4810.2,-0.507,107.932,54,0,-0.4,0.73,396.6,887.4,-20.3,0,0,11015,11.43,6,235.7,79.7,2614.4,31.789,13050,100
74.05,4813.5,-0.507,107.932,54,0,-0.4,0.8,398,890.5,-20.3,0,0,11080,11.43,6,237,79.6,2617.6,31.789,13050,100
74.1,4816.8,-0.501,107.932,54,0,-0.6,0.68,399.2,893.4,-20.4,0,0,11123,11.43,6,238.2,79.5,2620.9,31.789,13050,100
74.15,4820.1,-0.501,107.932,54,0,-0.76,0.69,400.6,896.5,-20.5,0,0,11190,11.42,6,239.4,79.5,2624.3,31.789,13050,100
74.2,4823.5,-0.501,107.932,54,0,-0.87,0.65,402,899.6,-20.5,0,0,11241,11.42,6,240.7,79.4,2627.5,31.789,13050,100
74.25,4826.8,-0.501,107.932,54,0,-1.02,0.69,403.3,902.5,-20.6,0,0,11296,11.42,6,241.8,79.4,2630.9,31.789,13050,100
74.3,4830.2,-0.498,107.932,54,0,-1.12,0.69,404.7,905.6,-20.7,0,0,11342,11.42,6,243,79.3,2634.2,31.789,13050,100
74.35,4833.6,-0.498,107.932,54,10.3,-1.1,0.2,406.2,908.7,-20.8,0,0,11334,11.42,6,243.9,79.3,2637.3,31.789,13050,81.3
74.4,4837,-0.498,107.932,54,27.6,-1.02,-0.89,407.6,911.7,-20.8,0,0,11189,11.42,6,243.4,79.4,2639.2,31.789,13050,45.5
74.45,4840.3,-0.495,107.932,54,41.5,-0.75,-1.66,409.1,914.7,-20.9,0,0,10998,11.41,6,240.9,79.5,2639.9,31.789,13050,21.6
74.5,4843.6,-0.495,107.932,54,55.7,-0.45,-2.85,410.6,917.8,-21,0,0,12601,11.41,5,237,79.6,2640.1,31.789,13050,80
74.55,4846.8,-0.495,107.932,54,63.3,-0.48,-3.07,412,920.6,-21.1,0,0,12238,11.41,5,232.7,79.9,2640.2,31.789,13050,0
74.6,4850,-0.495,107.932,54,64.6,-0.81,-2.94,413.5,923.5,-21.1,0,0,11921,11.41,5,227.3,80.2,2640.3,31.789,13050,0
74.65,4853.1,-0.498,107.932,54,65.3,-1.05,-2.89,415,926.3,-21.2,0,0,11660,11.41,5,221.9,80.5,2640.3,31.789,13050,0
74.7,4856.1,-0.498,107.932,54,64.6,-1.2,-2.89,416.3,928.9,-21.3,0,0,11273,11.41,5,216.9,80.7,2640.3,31.789,13050,0
74.75,4859,-0.504,107.932,54,64.3,-1.61,-2.9,417.8,931.5,-21.3,0,0,13005,11.41,4,211.6,80.9,2640.3,31.789,13050,56
74.8,4861.9,-0.504,107.932,54,64,-1.71,-2.87,419.2,934.1,-21.4,0,0,12581,11.41,4,206.5,81.1,2640.3,31.789,13050,0
74.85,4864.7,-0.507,107.932,54,64,-1.82,-2.95,420.5,936.5,-21.5,0,0,12149,11.41,4,201.6,81.4,2640.3,31.789,13050,0
74.9,4867.4,-0.507,107.932,54,61.5,-2.06,-2.77,422,938.9,-21.6,0,0,11860,11.41,4,196.3,81.7,2640.3,31.789,13050,0
74.95,4870.1,-0.507,107.932,54,49.7,-2.16,-2.47,423.4,941.2,-21.6,0,0,11620,11.41,4,191.3,81.9,2640.3,31.789,13050,0
75,4872.7,-0.51,107.932,54,32.8,-2.31,-1.96,424.8,943.3,-21.7,0,0,11548,11.41,4,187.5,82.1,2640.3,31.789,13050,0
75.05,4875.2,-0.51,107.932,54,22.2,-2.41,-1.59,426.3,945.5,-21.8,0,0,13042,11.41,3,184.4,82.1,2640.3,31.789,13050,32
75.1,4877.7,-0.51,107.932,54,21.1,-2.51,-1.47,427.8,947.6,-21.9,0,0,12816,11.41,3,181.4,82.3,2640.3,31.789,13050,0
75.15,4880.2,-0.513,107.932,54,22.7,-2.87,-1.53,429.2,949.5,-22,0,0,12654,11.41,3,178.7,82.4,2640.3,31.789,13050,0
75.2,4882.7,-0.513,107.932,54,23.3,-2.77,-1.59,430.8,951.5,-22.1,0,0,12506,11.41,3,176.1,82.5,2640.3,31.789,13050,4.3
75.25,4885.1,-0.513,107.932,54,22.5,-2.62,-1.14,432.4,953.4,-22.2,0,0,12328,11.41,3,173.6,82.6,2640.3,31.789,13050,2.9
75.3,4887.5,-0.513,107.932,54,22,-2.53,-1.28,433.9,955.1,-22.3,0,0,12154,11.41,3,171.1,82.7,2640.3,31.789,13050,2.6
75.35,4889.8,-0.513,107.932,54,19.2,-2.9,-1.56,435.6,956.8,-22.4,0,0,11987,11.41,3,168.4,82.8,2640.3,31.789,13050,0
75.4,4892.1,-0.51,107.932,54,19.2,-2.66,-1.25,437.2,958.5,-22.5,0,0,11794,11.41,3,166.1,82.9,2640.3,31.789,13050,0
75.45,4894.4,-0.51,107.932,54,17.7,-2.82,-1.33,438.8,960,-22.5,0,0,11624,11.41,3,163.7,83,2640.3,31.789,13050,0
75.5,4896.6,-0.51,107.932,54,13.6,-2.82,-1.09,440.5,961.5,-22.6,0,0,11506,11.41,3,161.4,83.1,2640.3,31.789,13050,0
75.55,4898.8,-0.51,107.932,54,11.1,-3.08,-0.98,442.3,963,-22.7,0,0,11429,11.41,3,159.5,83.1,2640.3,31.789,13050,6.6
75.6,4901,-0.51,107.932,54,13.5,-2.63,-0.66,443.9,964.3,-22.8,0,0,11373,11.41,3,158,83.2,2640.3,31.789,13050,19.5
75.65,4903.2,-0.51,107.932,54,7,-2.68,-0.46,445.7,965.6,-22.9,0,0,11337,11.41,3,156.9,83.2,2640.3,31.789,13050,20.5
75.7,4905.4,-0.51,107.932,54,2.5,-2.91,-0.63,447.5,966.9,-23,0,0,11256,11.41,3,155.6,83.2,2640.3,31.789,13050,13.6
75.75,4907.5,-0.51,107.932,54,1.3,-2.8,-0.49,449.3,968,-23.1,0,0,11181,11.41,3,154.7,83.2,2640.3,31.789,13050,13.3
